t_sec,frame_delta,luma_mean,luma_spatial_std,sharpness,sharpness_dip_ratio,ssm_novelty,straddle_distance,pan_dx,pan_dy,audio_rms_dbfs,spectral_centroid_hz
500.9,0.1653,81.1839,42.0256,11.1677,1.1665,0.0367,0.0069,0.0000,0.0000,-19.6963,2497.3091
501.0,3.5822,81.2057,42.0682,11.1751,1.1673,0.0492,0.0127,0.0000,0.0000,-10.7619,955.6862
501.1,9.0517,82.2304,42.3154,10.9901,1.1480,0.0645,0.0199,0.0000,0.0000,-14.5908,734.2464
501.2,5.5365,82.1727,42.1716,10.5983,1.1070,0.0838,0.0314,0.0000,0.0000,-20.9926,578.9147
501.3,6.8439,81.8041,41.8113,10.3941,1.0857,0.1036,0.0489,0.0000,0.0000,-15.5831,400.5755
501.4,7.3602,81.3306,41.6080,10.2501,1.0707,0.1253,0.0707,0.0000,0.0000,-14.3606,511.7366
501.5,6.7054,80.6097,41.1472,9.7467,1.0181,0.1490,0.0932,0.0000,0.0000,-8.0557,1147.0380
501.6,8.0169,80.0888,40.7028,9.4916,0.9914,0.1720,0.1141,0.0000,0.0000,-7.6422,686.1426
501.7,4.8405,79.2820,40.3287,9.1346,0.9808,0.1943,0.1342,0.0000,0.0000,-8.9835,1103.0670
501.8,5.9671,78.7186,40.0730,8.8918,0.9865,0.2116,0.1487,0.0000,0.0000,-11.8335,1451.7350
501.9,6.0082,77.8801,39.4778,8.5891,0.9827,0.2253,0.1600,0.0000,0.0000,-17.0586,1121.0865
502.0,5.6339,77.1962,38.9816,8.2826,0.9818,0.2321,0.1651,0.0000,0.0000,-17.4753,739.6006
502.1,6.7324,76.6510,38.2582,8.0556,0.9861,0.2353,0.1695,0.0000,0.0000,-19.6313,824.5064
502.2,4.1988,75.8780,37.1777,7.7157,0.9784,0.2376,0.1680,0.0000,0.0000,-17.8988,1121.3082
502.3,5.8533,75.2346,35.9520,7.4939,0.9854,0.2364,0.1623,0.0000,0.0000,-17.0533,750.4826
502.4,5.6692,73.8260,34.8832,6.2614,0.9104,0.2331,0.1551,0.0000,0.0000,-21.7465,461.4131
502.5,5.0018,72.7073,32.7053,5.7018,0.9532,0.2260,0.1461,0.0000,0.0000,-16.2753,652.7198
502.6,5.5837,71.7663,30.6977,5.3250,0.9658,0.2168,0.1415,0.0000,0.0000,-18.2184,310.5233
502.7,3.7027,70.8216,28.7556,4.7292,0.9407,0.2075,0.1341,0.0000,0.0000,-21.1364,361.9698
502.8,4.0399,69.7654,26.6341,4.4042,0.9644,0.1971,0.1313,0.0000,0.0000,-23.6716,386.5355
502.9,4.8627,68.8590,24.9452,3.9788,0.9493,0.1861,0.1293,0.0000,0.0000,-24.8625,523.7414
503.0,2.6808,67.7682,23.0824,3.5335,0.9407,0.1762,0.1266,0.0000,0.0000,-17.4053,306.8659
503.1,4.4035,67.0485,22.2583,3.3279,0.9700,0.1675,0.1137,0.0000,0.0000,-21.4084,369.5311
503.2,2.4221,65.6739,20.2782,2.7078,0.8973,0.1617,0.1028,0.0000,0.0000,-23.5371,330.9262
503.3,2.9266,64.9136,19.0560,2.5154,0.9632,0.1520,0.0980,0.0000,0.0000,-25.1153,409.6424
503.4,3.3902,64.1222,17.2649,2.2401,0.9421,0.1461,0.0997,0.0000,0.0000,-26.2340,517.1196
503.5,1.8170,63.2714,14.9979,1.8456,0.9035,0.1436,0.1021,0.0000,0.0000,-14.9563,448.0656
503.6,3.6451,62.5168,14.0873,1.6606,0.9472,0.1442,0.1101,0.0000,0.0000,-18.3310,319.4777
503.7,2.4665,60.9003,12.0338,1.3896,0.9111,0.1470,0.1193,0.0000,0.0000,-21.6547,438.7362
503.8,2.4650,59.5589,10.5459,1.1710,0.8605,0.1487,0.1235,0.0000,0.0000,-24.2482,415.3833
503.9,2.6467,58.4096,8.9278,0.9586,0.7283,0.1487,0.1245,0.0000,0.0000,-25.1182,487.8998
504.0,1.2342,57.1110,7.5621,0.7149,0.5623,0.1426,0.1229,0.0000,0.0000,-25.7844,507.2060
504.1,2.4984,56.4758,7.1647,0.6174,0.5061,0.1333,0.1182,0.0000,0.0000,-26.9883,507.4282
504.2,1.0480,56.6022,9.2017,1.3322,1.1250,0.1238,0.1058,0.0000,0.0000,-17.0157,1085.9192
504.3,1.3528,56.2510,9.0019,1.3003,1.1113,0.1129,0.0905,0.0000,0.0000,-11.9148,1074.6820
504.4,1.7037,56.4783,8.6148,1.2424,1.0731,0.1024,0.0751,0.0000,0.0000,-8.1386,878.3544
504.5,0.8690,56.4030,8.2380,1.1974,1.0528,0.0924,0.0605,0.0000,0.0000,-9.0361,1118.7373
504.6,1.1580,56.3124,8.1565,1.1692,1.0418,0.0824,0.0483,0.0000,0.0000,-13.4639,1868.0535
504.7,1.2122,55.9110,8.0847,1.1464,1.0214,0.0728,0.0394,0.0000,0.0000,-9.5270,874.4989
504.8,0.5952,55.0755,8.0766,1.1284,1.0054,0.0621,0.0334,0.0000,0.0000,-10.1599,1105.2405
504.9,1.3981,55.0122,8.0502,1.1162,0.9946,0.0504,0.0282,0.0000,0.0000,-21.5845,3295.8102
505.0,0.6316,54.1452,7.9660,1.1160,0.9944,0.0408,0.0221,0.0000,0.0000,-8.1146,803.2573
505.1,1.2027,53.9282,7.9627,1.1134,0.9921,0.0346,0.0154,0.0000,0.0000,-8.4098,1476.3861
505.2,0.8401,53.8618,7.7149,1.0858,0.9675,0.0343,0.0106,0.0000,0.0000,-7.9734,920.2649
505.3,0.6618,53.4566,7.7677,1.0933,0.9742,0.0421,0.0064,0.0000,0.0000,-12.5354,993.6155
505.4,1.2166,53.4567,7.7000,1.0810,0.9632,0.0585,0.0025,0.0000,0.0000,-14.6291,1224.5369
505.5,0.5760,52.9009,7.6244,1.0737,0.9567,0.0834,0.0029,0.0000,0.0000,-13.4138,543.5560
505.6,1.4484,52.9575,7.5457,1.0689,0.9524,0.1166,0.0111,0.0000,0.0000,-16.5544,991.0811
505.7,0.8471,53.8438,7.3063,1.0246,0.9130,0.1582,0.0331,0.0000,0.0000,-19.0691,626.9535
505.8,1.4053,54.0522,7.2556,1.0116,0.9014,0.2079,0.0769,0.0000,0.0000,-21.3263,747.3016
505.9,1.4553,53.8574,3.1519,0.2044,0.1822,0.2660,0.1450,0.0000,0.0000,-21.4160,2680.3740
506.0,0.6521,54.7496,5.8239,0.6863,0.6115,0.3308,0.2378,0.0000,0.0000,-20.2224,2872.4724
506.1,1.0424,55.1586,5.9916,0.6856,0.6109,0.4029,0.3443,0.0000,0.0000,-7.2641,855.7265
506.2,0.8499,55.7895,6.2201,0.6931,0.6175,0.4768,0.4567,0.0000,0.0000,-9.9511,1125.1680
506.3,1.0258,56.1187,6.4241,0.7059,0.6289,0.5448,0.5559,0.0000,0.0000,-9.4765,1041.9748
506.4,1.3656,56.8383,6.6914,0.7095,0.6321,0.6056,0.6322,0.0000,0.0000,-11.7242,1431.3991
506.5,0.7267,57.4538,7.1405,0.7218,0.6350,0.6435,0.6854,0.0000,0.0000,-12.1963,1225.7978
506.6,1.2944,57.8361,7.2404,0.7159,0.6249,0.6588,0.7000,0.0000,0.0000,-13.6081,1128.3848
506.7,0.8002,58.6141,7.1920,0.7215,0.6242,0.6589,0.6832,0.0000,0.0000,-15.1061,642.5660
506.8,1.1901,58.9595,7.0875,0.7279,0.6297,0.6319,0.6421,0.0000,0.0000,-17.2922,1054.4014
506.9,1.1502,59.1473,5.3284,0.2585,0.2236,0.5948,0.5854,4.0000,-24.0000,-18.8146,673.3965
507.0,1.9393,60.0153,5.1719,0.2649,0.2292,0.5487,0.5012,0.0000,0.0000,-20.3980,529.6100
507.1,1.8336,61.8106,7.7762,1.1448,0.9905,0.4985,0.4112,-6.0000,25.0000,-20.8302,2855.2314
507.2,1.2696,63.5224,7.6883,1.1653,1.0082,0.4359,0.3273,0.0000,0.0000,-12.5021,1823.3100
507.3,1.1215,64.4008,7.4868,1.1871,1.0092,0.3718,0.2617,0.0000,0.0000,-10.7273,1206.6459
507.4,1.3616,65.1563,7.3457,1.2129,1.0108,0.3163,0.2066,0.0000,0.0000,-14.0016,1569.3604
507.5,1.1197,65.7546,7.1540,1.2233,1.0043,0.2699,0.1567,0.0000,0.0000,-11.8557,820.3731
507.6,1.3680,66.2164,7.0905,1.2409,1.0072,0.2338,0.1228,0.0000,0.0000,-17.4365,566.3057
507.7,1.4009,67.1588,7.1057,1.2420,1.0004,0.2116,0.0965,0.0000,0.0000,-22.5786,794.5086
507.8,1.4630,68.0201,7.1246,1.2527,1.0043,0.2048,0.0802,0.0000,0.0000,-13.5297,1509.9562
507.9,1.7945,69.1446,7.1152,1.2671,1.0057,0.2132,0.0751,0.0000,0.0000,-8.0715,677.5765
508.0,1.4592,70.3254,7.0930,1.2719,1.0019,0.2378,0.0942,0.0000,0.0000,-8.0936,952.7777
508.1,1.3350,71.2887,7.0540,1.2901,1.0071,0.2759,0.1455,0.0000,0.0000,-17.1457,3411.8600
508.2,1.4070,72.0446,7.1482,1.2984,1.0060,0.3252,0.2238,0.0000,0.0000,-17.8933,611.8637
508.3,1.2197,72.8341,7.1526,1.2910,0.9972,0.3835,0.3264,0.0000,0.0000,-14.3419,1109.7110
508.4,2.0433,73.4790,7.1337,1.3298,1.0120,0.4431,0.4360,0.0000,0.0000,-12.9768,846.2870
508.5,1.6921,74.4542,7.1419,1.3800,1.0185,0.5042,0.5390,0.0000,0.0000,-15.4393,571.7115
508.6,3.2919,75.0713,7.2743,1.4088,1.0103,0.5574,0.5971,0.0000,0.0000,-21.1044,848.6858
508.7,2.3122,74.6133,10.3454,1.5501,1.0477,0.5970,0.6250,0.0000,0.0000,-19.7989,1390.8683
508.8,2.6970,74.5761,11.3060,1.5777,1.0088,0.5896,0.6331,0.0000,0.0000,-16.8537,2740.3124
508.9,3.3038,73.7614,12.7727,1.6552,1.0449,0.5581,0.6106,0.0000,0.0000,-17.8581,3105.4989
509.0,3.5527,73.6486,13.7611,1.7514,1.0792,0.5226,0.5347,0.0000,0.0000,-16.7647,2125.9193
509.1,4.6113,74.0095,14.3100,1.8989,1.1205,0.4797,0.4366,0.0000,0.0000,-19.6017,1291.8644
509.2,3.6263,74.9116,14.2886,2.0869,1.1975,0.4341,0.3411,0.0000,0.0000,-19.3179,990.4877
509.3,4.5504,76.3230,13.7963,2.2387,1.2535,0.3874,0.2588,0.0000,0.0000,-21.2132,847.0706
509.4,4.2747,76.5742,12.6647,1.5905,0.8552,0.3373,0.1974,-2.0000,2.0000,-15.3487,774.2240
509.5,4.3600,77.3693,12.4412,1.7341,0.8912,0.2913,0.1565,-2.0000,1.0000,-16.7509,692.1980
509.6,5.3724,78.1641,12.3718,1.8204,0.9045,0.2484,0.1276,-2.0000,1.0000,-19.9248,830.5232
509.7,3.7039,79.6187,12.3119,1.9925,0.9673,0.2076,0.1075,-2.0000,2.0000,-22.0928,830.2379
509.8,4.4131,80.3034,12.1971,2.0328,0.9573,0.1698,0.0860,-1.0000,1.0000,-22.6156,862.3230
509.9,5.0428,80.7787,12.1514,2.1602,0.9821,0.1371,0.0681,-2.0000,1.0000,-23.2728,985.1097
510.0,5.3573,80.7244,12.7642,2.3335,1.0207,0.1116,0.0495,-1.0000,1.0000,-22.7230,956.8045
510.1,6.5357,80.5264,13.3343,2.5512,1.0446,0.0930,0.0347,-1.0000,1.0000,-20.1674,788.5335
510.2,4.7015,80.9134,13.6960,2.8824,1.0610,0.0828,0.0271,-1.0000,1.0000,-19.1520,761.5492
510.3,6.3658,81.1878,13.9409,2.9958,1.0193,0.0804,0.0252,0.0000,0.0000,-20.7357,875.7577
510.4,8.0503,81.6967,14.7456,3.3251,1.0521,0.0859,0.0281,-1.0000,1.0000,-15.9917,745.1813
510.5,6.0092,82.2730,15.9177,3.7075,1.0544,0.0979,0.0401,-1.0000,1.0000,-18.0827,778.2792
510.6,9.4364,82.2129,17.0678,3.8375,1.0172,0.1154,0.0594,0.0000,0.0000,-20.7018,895.2047
510.7,7.0502,82.0600,18.8864,4.3745,1.0654,0.1389,0.0902,-1.0000,1.0000,-21.8037,842.8994
510.8,8.8106,81.9479,19.3009,4.6182,1.0271,0.1653,0.1298,0.0000,0.0000,-22.3644,927.5873
510.9,11.3981,81.7518,20.3680,5.0078,1.0405,0.1943,0.1744,0.0000,1.0000,-17.4082,802.1910
511.0,8.6698,81.6634,22.3679,5.5367,1.0502,0.2229,0.2229,-1.0000,1.0000,-20.6002,883.3732
511.1,14.6269,80.9675,24.1544,5.8914,1.0310,0.2486,0.2489,0.0000,0.0000,-21.9312,1347.5515
511.2,11.1327,76.9771,27.4051,6.2297,1.0279,0.2716,0.2643,-1.0000,1.0000,-13.4747,1447.4454
511.3,13.1503,76.4159,29.1484,6.4749,1.0193,0.2744,0.2635,0.0000,0.0000,-7.0994,742.5173
511.4,15.2782,76.6575,30.4427,7.2126,1.0539,0.2710,0.2500,0.0000,1.0000,-7.0291,738.1191
511.5,10.7332,77.4434,31.4136,7.6827,1.0316,0.2618,0.2178,0.0000,1.0000,-8.9789,1150.6282
511.6,15.3945,77.1671,32.7378,7.7498,1.0043,0.2473,0.1832,0.0000,0.0000,-14.8198,881.3815
511.7,10.3922,77.7241,34.5444,8.7416,1.0601,0.2322,0.1533,0.0000,1.0000,-19.4300,959.9356
511.8,12.4538,78.0258,35.1537,8.8355,1.0053,0.2131,0.1278,0.0000,0.0000,-12.5667,1878.0036
511.9,14.8639,78.5640,36.0575,9.2063,1.0206,0.1957,0.1110,0.0000,1.0000,-17.9638,3328.5862
512.0,10.0018,79.2309,36.9472,9.5992,1.0209,0.1789,0.0989,-1.0000,1.0000,-15.8634,2016.1287
512.1,14.3544,79.4781,37.2795,9.7023,1.0053,0.1632,0.0931,0.0000,0.0000,-13.3167,768.2422
512.2,12.0690,80.2565,38.2286,9.9270,1.0114,0.1494,0.0851,0.0000,1.0000,-12.6168,974.1149
512.3,9.3774,80.7535,39.1018,10.1138,1.0093,0.1357,0.0764,0.0000,1.0000,-11.5271,1074.6912
512.4,13.5945,81.0304,39.5470,10.1792,1.0032,0.1227,0.0690,0.0000,0.0000,-13.1458,764.5430
512.5,8.6458,81.8083,40.2881,10.3217,1.0070,0.1124,0.0599,0.0000,1.0000,-17.6160,833.2160
512.6,13.0334,82.1790,40.4520,10.3262,1.0002,0.1030,0.0525,0.0000,0.0000,-19.1815,790.7880
512.7,11.2912,82.6179,41.2582,10.3308,1.0002,0.0953,0.0476,0.0000,1.0000,-21.9683,1037.3353
512.8,8.1928,82.7118,41.3912,10.4610,1.0063,0.0887,0.0448,0.0000,0.0000,-15.5701,1887.3986
512.9,12.8679,82.6599,41.4856,10.5624,1.0077,0.0825,0.0445,0.0000,0.0000,-6.4629,742.0495
513.0,7.9403,82.9039,41.7585,10.7258,1.0201,0.0772,0.0438,0.0000,1.0000,-7.2027,910.6541
513.1,12.7498,83.0579,42.0098,10.7473,1.0195,0.0725,0.0442,0.0000,0.0000,-14.2319,3179.0893
513.2,10.5059,83.7690,42.6998,10.9687,1.0388,0.0701,0.0441,0.0000,0.0000,-7.1252,778.6739
513.3,7.3832,84.3438,43.1748,11.0627,1.0470,0.0680,0.0445,0.0000,0.0000,-8.4268,1005.8147
513.4,12.2251,84.7133,43.5702,11.1416,1.0517,0.0660,0.0446,0.0000,0.0000,-12.0211,1877.3932
513.5,7.1020,85.8157,44.4137,11.2553,1.0546,0.0646,0.0444,0.0000,0.0000,-12.9844,992.9373
513.6,11.5383,86.1925,44.7326,11.1581,1.0393,0.0630,0.0431,0.0000,0.0000,-15.2295,970.9467
513.7,9.9707,87.3754,45.1390,11.2498,1.0429,0.0623,0.0410,0.0000,0.0000,-15.4543,818.4301
513.8,6.2408,87.7742,45.8315,10.5261,0.9729,0.0612,0.0391,0.0000,0.0000,-16.6454,986.4400
513.9,10.6168,88.3086,46.0650,10.5698,0.9762,0.0596,0.0370,0.0000,0.0000,-26.1842,1392.4361
514.0,5.8740,89.4556,46.5081,10.5566,0.9737,0.0583,0.0343,0.0000,0.0000,-25.4148,1204.3108
514.1,9.8196,89.9684,46.7125,10.6189,0.9794,0.0560,0.0317,0.0000,0.0000,-16.3331,1402.7348
514.2,7.8916,91.0658,46.9845,10.5022,0.9686,0.0534,0.0295,0.0000,0.0000,-13.3682,713.0081
514.3,4.9744,92.0479,46.9329,10.9357,1.0086,0.0509,0.0278,0.0000,0.0000,-11.2151,999.3871
514.4,8.6618,92.5673,47.0645,10.9632,1.0111,0.0482,0.0257,0.0000,0.0000,-12.2813,974.1533
514.5,6.4849,93.4403,47.0172,10.9574,1.0106,0.0455,0.0235,0.0000,0.0000,-16.5238,818.9347
514.6,6.3586,94.0383,47.0361,11.1061,1.0193,0.0424,0.0219,0.0000,0.0000,-23.0120,999.8529
514.7,6.0370,94.5132,46.9503,11.0541,1.0145,0.0395,0.0204,0.0000,0.0000,-21.4180,874.9952
514.8,4.0589,94.8709,46.9914,11.1254,1.0210,0.0358,0.0195,0.0000,0.0000,-18.7690,1706.1077
514.9,7.2742,95.0243,46.8960,11.2216,1.0299,0.0323,0.0178,0.0000,0.0000,-17.4147,1173.9053
515.0,5.3281,95.4940,46.8272,11.3088,1.0379,0.0291,0.0165,0.0000,0.0000,-21.2712,2735.5489
515.1,5.4655,95.7678,46.8207,11.3237,1.0392,0.0258,0.0148,0.0000,0.0000,-20.3629,852.1549
515.2,4.8219,95.8038,46.7262,11.0152,1.0109,0.0230,0.0132,0.0000,0.0000,-22.9823,1292.2106
515.3,3.2432,96.0390,46.6257,11.0393,1.0131,0.0200,0.0114,0.0000,0.0000,-15.3861,1078.5365
515.4,5.4970,96.0789,46.6098,10.9772,1.0074,0.0174,0.0088,0.0000,0.0000,-16.3666,768.4400
515.5,3.8423,96.5077,46.4963,11.0023,1.0097,0.0154,0.0077,0.0000,0.0000,-19.5046,937.1949
515.6,3.5407,96.8815,46.6263,11.0509,1.0142,0.0135,0.0074,0.0000,0.0000,-22.0290,1072.3406
515.7,2.9854,97.2349,46.7145,11.0531,1.0144,0.0121,0.0083,0.0000,0.0000,-24.0557,1257.7092
515.8,1.8168,97.4880,46.8526,11.0640,1.0202,0.0109,0.0102,0.0000,0.0000,-24.8010,1293.8123
515.9,2.9047,97.5720,46.8617,10.9859,1.0143,0.0099,0.0132,0.0000,0.0000,-24.9588,1193.1658
516.0,1.8234,97.8321,47.0078,11.0525,1.0207,0.0095,0.0109,0.0000,0.0000,-20.5743,1376.9127
516.1,0.3863,97.8739,47.1423,10.8277,1.0001,0.0094,0.0076,0.0000,0.0000,-18.3713,761.5073
516.2,0.6591,97.8233,47.0257,10.8119,0.9993,0.0084,0.0063,0.0000,0.0000,-21.9282,1143.1622
516.3,0.3355,97.3190,46.6317,10.8264,1.0033,0.0073,0.0050,0.0000,0.0000,-15.9509,844.5887
516.4,1.1239,97.2700,46.5662,10.8566,1.0061,0.0073,0.0027,0.0000,0.0000,-16.8937,581.0536
516.5,1.7157,97.3635,46.5667,10.8281,1.0035,0.0081,0.0021,0.0000,0.0000,-20.1588,867.7277
516.6,1.8238,97.5086,46.6445,10.7689,0.9980,0.0096,0.0038,0.0000,0.0000,-22.8343,973.4892
516.7,1.8479,97.5822,46.6455,10.7125,0.9928,0.0111,0.0064,0.0000,0.0000,-25.1846,1185.9437
516.8,2.7430,97.7031,46.6755,10.6125,0.9835,0.0131,0.0105,0.0000,0.0000,-16.5755,552.3494
516.9,4.0315,97.7237,46.7325,10.5230,0.9771,0.0154,0.0145,0.0000,0.0000,-18.7987,714.4973
517.0,4.3898,98.1979,46.5656,10.9539,1.0199,0.0180,0.0137,0.0000,0.0000,-22.4168,1100.1588
517.1,3.6695,98.4051,46.6872,10.8337,1.0135,0.0208,0.0130,0.0000,0.0000,-16.3356,1337.3930
517.2,3.5797,98.6001,46.7797,10.7695,1.0122,0.0237,0.0131,0.0000,0.0000,-9.0360,620.5901
517.3,4.1215,98.8508,46.9463,10.6662,1.0070,0.0267,0.0139,0.0000,0.0000,-12.0175,1231.4794
517.4,5.5021,99.0043,47.0418,10.5727,1.0024,0.0308,0.0152,0.0000,0.0000,-11.7973,1081.2018
517.5,6.3512,99.5020,47.2240,10.4256,0.9953,0.0350,0.0167,0.0000,0.0000,-9.6379,925.6339
517.6,3.2113,99.9148,47.3634,10.2831,0.9931,0.0395,0.0191,0.0000,0.0000,-16.3280,1581.5995
517.7,6.4248,100.0692,47.4108,10.1875,0.9953,0.0441,0.0214,0.0000,0.0000,-10.2802,928.8762
517.8,5.4450,100.8819,47.5258,10.0498,0.9932,0.0495,0.0241,0.0000,0.0000,-9.0388,1167.2305
517.9,6.7697,101.3852,47.5733,9.9054,0.9928,0.0565,0.0270,0.0000,0.0000,-11.2641,792.9059
518.0,7.4071,102.1600,47.6106,9.8025,0.9948,0.0637,0.0292,0.0000,1.0000,-16.6608,957.6298
518.1,3.3609,103.0445,47.5630,9.6864,0.9940,0.0720,0.0341,0.0000,1.0000,-18.6774,648.8464
518.2,7.8000,103.3004,47.5317,9.5773,0.9943,0.0801,0.0398,0.0000,0.0000,-14.4884,784.4209
518.3,8.7265,104.3086,47.3594,9.4856,0.9952,0.0898,0.0455,0.0000,1.0000,-12.5596,665.0859
518.4,5.7454,105.3949,47.0862,9.2297,0.9863,0.1006,0.0507,0.0000,1.0000,-13.7573,764.0453
518.5,8.3872,106.0404,46.9644,9.0342,0.9893,0.1104,0.0564,0.0000,1.0000,-16.5141,626.9377
518.6,4.2864,107.0138,46.6996,8.7937,0.9865,0.1215,0.0646,0.0000,1.0000,-19.6747,915.6884
518.7,9.1229,106.8779,46.7855,8.0721,0.9269,0.1322,0.0710,0.0000,0.0000,-20.9180,1748.9136
518.8,9.1734,108.7650,46.1868,8.6230,1.0172,0.1453,0.0780,0.0000,1.0000,-12.1855,1303.9030
518.9,6.2079,110.1373,45.7404,8.3308,1.0137,0.1561,0.0862,0.0000,1.0000,-10.8285,1091.5795
519.0,8.7520,110.8528,45.4858,8.1061,1.0021,0.1667,0.0991,0.0000,1.0000,-16.2155,1109.2199
519.1,4.0036,112.2157,45.1169,7.8428,0.9856,0.1781,0.1082,0.0000,1.0000,-19.2211,797.6337
519.2,8.8142,112.6353,44.9699,7.7203,0.9921,0.1918,0.1170,0.0000,0.0000,-23.1819,894.8000
519.3,9.1743,114.0620,44.6803,7.4185,0.9801,0.2055,0.1230,0.0000,1.0000,-14.3448,1752.3484
519.4,6.2517,115.5436,44.3147,7.1690,0.9829,0.2207,0.1294,0.0000,1.0000,-13.0397,1255.9845
519.5,8.3465,116.3343,44.0231,6.9886,0.9873,0.2321,0.1336,0.0000,1.0000,-8.2475,856.5847
519.6,6.5291,117.8925,43.5003,6.6762,0.9771,0.2443,0.1367,0.0000,1.0000,-8.9147,656.8749
519.7,5.9322,118.8068,43.0173,6.4027,0.9791,0.2567,0.1392,0.0000,1.0000,-11.6193,645.5990
519.8,8.3338,119.8787,42.3930,6.2213,0.9856,0.2718,0.1415,0.0000,1.0000,-12.8136,1107.1392
519.9,5.8188,121.3104,41.3750,5.8900,0.9726,0.2895,0.1488,0.0000,1.0000,-13.1461,595.9811
520.0,7.7236,122.0642,40.7262,5.7131,0.9848,0.3058,0.1609,0.0000,1.0000,-16.0845,643.5955
520.1,6.0235,123.1507,39.9979,5.4017,0.9720,0.3218,0.1761,0.0000,1.0000,-18.0011,614.3136
520.2,5.4708,123.5977,39.2969,5.1663,0.9777,0.3360,0.1971,0.0000,1.0000,-15.6596,1316.5064
520.3,7.6766,124.2473,38.6677,5.0032,0.9840,0.3464,0.2258,0.0000,1.0000,-12.1612,699.4278
520.4,5.4335,124.7835,37.7334,4.6926,0.9680,0.3553,0.2517,0.0000,1.0000,-14.0134,824.9907
520.5,7.3950,124.9190,37.0971,4.5422,0.9837,0.3611,0.2641,0.0000,1.0000,-19.8712,2891.9149
520.6,5.8157,124.9705,36.2518,4.3005,0.9727,0.3618,0.2683,0.0000,1.0000,-17.4896,677.6551
520.7,4.9786,124.8781,36.0339,3.2510,0.8610,0.3543,0.2675,0.0000,1.0000,-20.5366,1335.5229
520.8,7.0439,124.6482,35.8404,3.0406,0.9666,0.3397,0.2594,0.0000,1.0000,-15.0747,767.9758
520.9,4.7744,124.0696,35.5418,2.6851,0.9379,0.3194,0.2453,0.0000,1.0000,-19.5736,738.5249
521.0,6.4850,123.4635,35.4394,2.4891,0.9621,0.2930,0.2314,0.0000,1.0000,-21.3943,633.0827
521.1,4.5990,122.2255,35.7610,2.2174,0.9423,0.2657,0.2218,0.0000,1.0000,-21.7519,798.2159
521.2,4.1526,121.0058,36.0298,2.0125,0.9516,0.2401,0.2111,0.0000,1.0000,-20.8887,1021.8767
521.3,5.9619,119.8981,36.3149,1.8503,0.9580,0.2173,0.1950,0.0000,1.0000,-14.7706,461.3157
521.4,3.8685,117.8127,36.5712,1.6085,0.9301,0.1971,0.1757,0.0000,1.0000,-17.1921,537.8088
521.5,5.1703,116.4323,36.6057,1.4626,0.9525,0.1794,0.1504,0.0000,1.0000,-19.7027,650.2799
521.6,3.7138,114.3298,36.3934,1.2867,0.8785,0.1670,0.1233,0.0000,2.0000,-20.3469,736.2896
521.7,3.3284,112.6359,35.6959,1.1428,0.7802,0.1592,0.1021,0.0000,1.0000,-24.1131,1045.7692
521.8,4.8218,111.1800,35.1861,1.0751,0.7340,0.1568,0.1002,0.0000,1.0000,-21.7331,816.6885
521.9,4.5199,108.5551,34.0055,0.9437,0.6443,0.1607,0.1235,0.0000,2.0000,-26.4550,869.2361
522.0,3.3040,106.5564,32.6450,0.8599,0.5870,0.1675,0.1666,0.0000,2.0000,-16.2598,485.9495
522.1,3.3845,105.0578,31.3676,0.8135,0.5554,0.1760,0.2163,0.0000,1.0000,-19.4992,557.5033
522.2,3.3167,103.4839,29.8615,0.7727,0.5275,0.1868,0.2599,0.0000,1.0000,-18.4986,1138.0440
522.3,5.2081,102.3262,28.4702,0.7636,0.5213,0.1967,0.2717,0.0000,1.0000,-15.2319,545.9077
522.4,4.9662,100.6410,25.8422,0.7211,0.4923,0.2048,0.2571,0.0000,2.0000,-18.8192,671.0732
522.5,3.4844,99.2517,23.4210,1.0315,0.7042,0.2062,0.2252,0.0000,2.0000,-15.5448,811.6281
522.6,3.6498,98.6632,21.9454,1.0126,0.6913,0.2044,0.1841,0.0000,2.0000,-10.3181,1203.5225
522.7,3.3221,98.0679,20.0778,0.9676,0.6606,0.2034,0.1393,0.0000,2.0000,-7.5056,709.9987
522.8,4.8318,97.6425,18.8673,0.9482,0.6474,0.2019,0.1084,0.0000,1.0000,-10.1555,707.6940
522.9,4.7999,97.2340,17.1327,0.8895,0.6073,0.2003,0.1062,0.0000,2.0000,-15.1279,469.1891
523.0,3.4405,97.6657,16.3111,0.8628,0.5890,0.1981,0.1258,0.0000,2.0000,-18.9776,2369.8584
523.1,3.1245,98.4256,16.2539,0.8509,0.5809,0.1956,0.1618,0.0000,2.0000,-16.7722,1347.7291
523.2,3.2305,98.8547,16.3489,0.8439,0.5761,0.1953,0.1996,0.0000,0.0000,-10.0631,1733.7833
523.3,4.8270,99.5045,16.6799,0.8335,0.5690,0.1978,0.2235,0.0000,2.0000,-13.9716,1431.2837
523.4,3.3967,101.0469,17.5314,0.8108,0.5535,0.2027,0.2331,0.0000,0.0000,-15.1940,526.1181
523.5,6.8304,102.4053,18.2906,0.4470,0.3052,0.2061,0.2229,0.0000,2.0000,-20.3831,548.5463
523.6,2.0782,107.2847,20.1432,0.9311,0.6356,0.2077,0.2107,0.0000,4.0000,-20.1432,599.4470
523.7,5.0538,108.5527,20.6920,0.9786,0.6681,0.2026,0.1943,0.0000,0.0000,-16.9332,2281.4824
523.8,4.4285,111.2729,22.1484,1.1581,0.7907,0.1994,0.1804,0.0000,0.0000,-9.6677,604.6844
